1675991525,519850.0,0.0,0.0,0.0,54115.0,38045.0,6533.0,15083233.0
1675991530,559059.0,0.0,0.0,0.0,59463.0,44123.0,7188.0,15578154.0
1675991535,566772.0,0.0,0.0,0.0,58199.0,41418.0,7011.0,17991846.0
1675991540,481189.0,0.0,0.0,0.0,49970.0,46104.0,6096.0,6768149.0
1675991545,550293.0,0.0,0.0,0.0,52482.0,37590.0,6407.0,9394684.0
1675991550,536359.0,0.0,0.0,0.0,55211.0,49842.0,6738.0,6364726.0
1675991555,501650.0,0.0,0.0,0.0,53211.0,43676.0,6560.0,6735246.0
1675991560,516279.0,0.0,0.0,0.0,51625.0,41996.0,6249.0,7275134.0
1675991565,465280.0,0.0,0.0,0.0,47256.0,40944.0,5771.0,6858507.0
1675991570,533697.0,1.0,0.0,0.0,53581.0,43856.0,6483.0,7247108.0
1675991575,521945.0,0.0,0.0,0.0,53019.0,45332.0,6472.0,7887663.0
1675991580,538011.0,0.0,0.0,0.0,55931.0,48184.0,6673.0,10128767.0
1675991585,597248.0,0.0,0.0,0.0,62907.0,39750.0,7467.0,8892965.0
1675991590,736193.0,0.0,0.0,0.0,75787.0,49334.0,9009.0,10502689.0
1675991595,682338.0,0.0,0.0,0.0,69066.0,46643.0,8033.0,11672332.0
1675991600,637550.0,0.0,0.0,0.0,67823.0,47854.0,8060.0,7697538.0
1675991605,558523.0,0.0,0.0,0.0,54635.0,48455.0,6589.0,9418171.0
1675991610,539912.0,0.0,0.0,0.0,56377.0,45274.0,6874.0,5686200.0
1675991615,583578.0,0.0,0.0,0.0,59695.0,46721.0,7230.0,8965161.0
1675991620,513408.0,0.0,0.0,0.0,54850.0,42159.0,6679.0,6348530.0
1675991625,485268.0,0.0,0.0,0.0,49024.0,44822.0,6029.0,7029596.0
1675991630,439644.0,0.0,0.0,0.0,49050.0,46953.0,5988.0,6320880.0
1675991635,469081.0,0.0,0.0,0.0,49477.0,38476.0,6025.0,6660622.0
1675991640,498389.0,0.0,0.0,0.0,51121.0,41736.0,6195.0,6796686.0
1675991645,517888.0,0.0,0.0,0.0,54252.0,44024.0,6569.0,7437370.0
1675991650,559178.0,0.0,0.0,0.0,55509.0,45521.0,6744.0,144553497.0
1675991655,539816.0,0.0,0.0,0.0,54621.0,45593.0,6603.0,12474128.0
1675991660,532010.0,0.0,0.0,0.0,55567.0,46335.0,6708.0,7604540.0
1675991665,584570.0,0.0,0.0,0.0,57613.0,43260.0,6986.0,8249439.0
1675991670,486723.0,0.0,0.0,0.0,54444.0,44640.0,6544.0,6637354.0
1675991675,499215.0,0.0,0.0,0.0,54805.0,42794.0,6675.0,6774186.0
1675991680,486478.0,0.0,0.0,0.0,52941.0,42425.0,6368.0,7650351.0
1675991685,507347.0,0.0,0.0,0.0,55997.0,41136.0,6759.0,5554548.0
1675991690,523553.0,0.0,0.0,0.0,55597.0,42566.0,6764.0,8414905.0
1675991695,455308.0,0.0,0.0,0.0,52023.0,39943.0,6346.0,6632618.0
1675991700,534851.0,0.0,0.0,0.0,55988.0,43159.0,6734.0,7058675.0
1675991705,628194.0,0.0,0.0,0.0,62939.0,46583.0,7456.0,7774777.0
1675991710,845254.0,0.0,0.0,0.0,75380.0,51900.0,8968.0,9613912.0
1675991715,982418.0,0.0,0.0,0.0,76893.0,53285.0,9215.0,11825987.0
1675991720,782330.0,0.0,0.0,0.0,62327.0,51940.0,7703.0,9749984.0
1675991725,749006.0,0.0,0.0,0.0,59548.0,46319.0,7425.0,7051312.0
1675991730,754454.0,0.0,0.0,0.0,58677.0,44127.0,7323.0,6893205.0
1675991735,586656.0,0.0,0.0,0.0,50273.0,48569.0,6277.0,7059924.0
1675991740,478379.0,0.0,0.0,0.0,51740.0,42775.0,6258.0,6879267.0
1675991745,483695.0,0.0,0.0,0.0,49949.0,39863.0,6162.0,13524384.0
1675991750,435378.0,0.0,0.0,0.0,46270.0,38975.0,5707.0,10460966.0
1675991755,510859.0,0.0,0.0,0.0,52246.0,42700.0,6641.0,14973341.0
1675991760,460574.0,0.0,0.0,0.0,47322.0,44067.0,5854.0,7613245.0
1675991765,515733.0,0.0,0.0,0.0,54849.0,41797.0,6847.0,8380868.0
1675991770,489493.0,0.0,0.0,0.0,50584.0,40946.0,6173.0,7899103.0
1675991775,531250.0,0.0,0.0,0.0,55726.0,43608.0,6672.0,12768964.0
1675991780,518348.0,0.0,0.0,0.0,52668.0,43188.0,6460.0,8423814.0
1675991785,467561.0,0.0,0.0,0.0,46813.0,34448.0,5722.0,7682751.0
1675991790,468543.0,0.0,0.0,0.0,49355.0,38228.0,6094.0,9058882.0
1675991795,455206.0,0.0,0.0,0.0,44854.0,37002.0,5677.0,5699185.0
1675991800,500089.0,0.0,0.0,0.0,52116.0,33322.0,6428.0,7490544.0
1675991805,410338.0,0.0,0.0,0.0,45981.0,32077.0,5681.0,5108700.0
1675991810,464808.0,0.0,0.0,0.0,47829.0,32716.0,5868.0,6551199.0
1675991815,418788.0,0.0,0.0,0.0,39809.0,32741.0,5081.0,7157911.0
1675991820,421828.0,0.0,0.0,0.0,43916.0,38816.0,5448.0,7342950.0
1675991825,642480.0,0.0,0.0,0.0,63167.0,38940.0,7665.0,8407163.0
1675991830,683703.0,0.0,0.0,0.0,70766.0,38812.0,8417.0,8320083.0
1675991835,722120.0,0.0,0.0,0.0,70934.0,38629.0,8383.0,12574398.0
1675991840,549650.0,0.0,0.0,0.0,54765.0,32006.0,6644.0,7172185.0
1675991845,571785.0,0.0,0.0,0.0,58908.0,38681.0,7239.0,6262955.0
1675991850,454755.0,0.0,0.0,0.0,48954.0,35980.0,5977.0,7756014.0
1675991855,466404.0,0.0,0.0,0.0,43683.0,38347.0,5466.0,5249239.0
1675991860,484437.0,0.0,0.0,0.0,49165.0,39619.0,5996.0,8873252.0
1675991865,479172.0,0.0,0.0,0.0,51071.0,40330.0,6198.0,6936120.0
1675991870,503117.0,0.0,0.0,0.0,53759.0,42520.0,6560.0,143202436.0
1675991875,483563.0,0.0,0.0,0.0,45469.0,41248.0,5701.0,5272606.0
1675991880,475813.0,0.0,0.0,0.0,51496.0,40531.0,6394.0,8665874.0
1675991885,505639.0,0.0,0.0,0.0,51713.0,37191.0,6422.0,9881537.0
1675991890,480592.0,0.0,0.0,0.0,51992.0,39455.0,6317.0,7670667.0
1675991895,545151.0,0.0,0.0,0.0,52678.0,40110.0,6409.0,13423847.0
1675991900,463724.0,0.0,0.0,0.0,47951.0,41791.0,6012.0,6673994.0
1675991905,531639.0,0.0,0.0,0.0,51375.0,41981.0,6312.0,8295787.0
1675991910,446740.0,0.0,0.0,0.0,44105.0,43948.0,5547.0,8283204.0
1675991915,503925.0,0.0,0.0,0.0,50742.0,42772.0,6276.0,5111267.0
1675991920,488639.0,0.0,0.0,0.0,53771.0,41058.0,6576.0,8630865.0
1675991925,430232.0,0.0,0.0,0.0,43150.0,37574.0,5313.0,7006546.0
1675991930,492538.0,0.0,0.0,0.0,50576.0,38893.0,6237.0,8356612.0
1675991935,430216.0,0.0,0.0,0.0,46612.0,36457.0,5885.0,5786346.0
1675991940,533590.0,0.0,0.0,0.0,51485.0,41777.0,6354.0,9395594.0
1675991945,537505.0,0.0,0.0,0.0,54593.0,35307.0,6619.0,8044577.0
1675991950,524988.0,0.0,0.0,0.0,53378.0,38053.0,6480.0,7691445.0
1675991955,669564.0,0.0,0.0,0.0,68059.0,39299.0,7906.0,13199548.0
1675991960,625861.0,0.0,0.0,0.0,63484.0,37525.0,7629.0,6436966.0
1675991965,567075.0,0.0,0.0,0.0,58452.0,33663.0,7101.0,14308811.0
1675991970,504972.0,0.0,0.0,0.0,53360.0,34245.0,6631.0,11181062.0
1675991975,486590.0,0.0,0.0,0.0,51288.0,32085.0,6287.0,15648982.0
1675991980,467500.0,0.0,0.0,0.0,48993.0,35731.0,6015.0,7137523.0
1675991985,401310.0,0.0,0.0,0.0,45530.0,32079.0,5625.0,6664252.0
1675991990,449551.0,0.0,0.0,0.0,47135.0,32082.0,5762.0,7553998.0
1675991995,450629.0,0.0,0.0,0.0,44860.0,30981.0,5664.0,5334539.0
1675992000,486447.0,0.0,0.0,0.0,51397.0,38374.0,6332.0,8489583.0
1675992005,558288.0,0.0,0.0,0.0,57386.0,42872.0,7048.0,7002397.0
1675992010,795715.0,0.0,0.0,0.0,63675.0,45215.0,7870.0,10284485.0
1675992015,730338.0,0.0,0.0,0.0,55305.0,50095.0,6982.0,11846864.0
1675992020,714159.0,1.0,0.0,0.0,53711.0,48759.0,6776.0,7981794.0
1675992025,679476.0,0.0,0.0,0.0,49235.0,46398.0,6323.0,7732170.0
1675992030,679138.0,0.0,0.0,0.0,50205.0,42290.0,6364.0,6698442.0
1675992035,584945.0,0.0,0.0,0.0,46757.0,40007.0,5976.0,7025406.0
1675992040,502077.0,0.0,0.0,0.0,50325.0,40138.0,6347.0,7255761.0
1675992045,514710.0,0.0,0.0,0.0,52759.0,37183.0,6454.0,9627177.0
1675992050,473122.0,0.0,0.0,0.0,49865.0,37025.0,6145.0,7510793.0
1675992055,440614.0,0.0,0.0,0.0,44317.0,34454.0,5605.0,5742579.0
1675992060,475204.0,0.0,0.0,0.0,46177.0,38796.0,5813.0,8106784.0
1675992065,527484.0,0.0,0.0,0.0,59733.0,37354.0,7176.0,7051978.0
1675992070,635056.0,0.0,0.0,0.0,65888.0,39219.0,7827.0,10195853.0
1675992075,722227.0,0.0,0.0,0.0,71795.0,39540.0,8493.0,11970937.0
1675992080,622921.0,0.0,0.0,0.0,60969.0,38162.0,7395.0,9426599.0
1675992085,509245.0,0.0,0.0,0.0,52425.0,35909.0,6388.0,6211721.0
1675992090,503401.0,0.0,0.0,0.0,51889.0,34820.0,6323.0,5993773.0
1675992095,468365.0,0.0,0.0,0.0,46690.0,34162.0,5786.0,143186056.0
1675992100,480415.0,0.0,0.0,0.0,46937.0,36820.0,5815.0,6956680.0
1675992105,469140.0,0.0,0.0,0.0,52620.0,35871.0,6543.0,6049062.0
1675992110,446130.0,0.0,0.0,0.0,45739.0,35036.0,5627.0,7567594.0
1675992115,476736.0,0.0,0.0,0.0,48040.0,35778.0,5993.0,5916404.0
1675992120,511829.0,0.0,0.0,0.0,51732.0,36859.0,6347.0,9552492.0
1675992125,504739.0,0.0,0.0,0.0,52305.0,35506.0,6367.0,11139564.0
1675992130,460651.0,0.0,0.0,0.0,50890.0,37278.0,6320.0,7492639.0
1675992135,502036.0,0.0,0.0,0.0,52001.0,36905.0,6345.0,14008523.0
1675992140,525841.0,0.0,0.0,0.0,51855.0,32248.0,6275.0,6955947.0
1675992145,479301.0,0.0,0.0,0.0,45117.0,32453.0,5697.0,8629869.0
1675992150,460820.0,0.0,0.0,0.0,42123.0,35978.0,5316.0,6009835.0
1675992155,482171.0,0.0,0.0,0.0,48115.0,31774.0,6045.0,8789612.0
1675992160,512658.0,0.0,0.0,0.0,47948.0,34243.0,5997.0,7288720.0
1675992165,427610.0,0.0,0.0,0.0,48213.0,35816.0,5960.0,7340815.0
1675992170,475019.0,0.0,0.0,0.0,48108.0,36439.0,5933.0,6935360.0
1675992175,466755.0,0.0,0.0,0.0,48657.0,35281.0,6050.0,7001464.0
1675992180,536631.0,0.0,0.0,0.0,52825.0,37436.0,6539.0,7851778.0
1675992185,490137.0,0.0,0.0,0.0,50663.0,36169.0,6157.0,7958461.0
1675992190,577507.0,0.0,0.0,0.0,60401.0,37604.0,7276.0,16220768.0
1675992195,700574.0,0.0,0.0,0.0,65931.0,35844.0,7875.0,20369572.0
1675992200,635992.0,0.0,0.0,0.0,60025.0,36846.0,7185.0,12915644.0
1675992205,692368.0,0.0,0.0,0.0,62463.0,35916.0,7607.0,6561461.0
1675992210,577079.0,0.0,0.0,0.0,55120.0,38648.0,6723.0,6396709.0
1675992215,539827.0,0.0,0.0,0.0,53564.0,35891.0,6453.0,7312707.0
1675992220,466054.0,0.0,0.0,0.0,48071.0,35056.0,5884.0,6980052.0
1675992225,509977.0,0.0,0.0,0.0,48326.0,38500.0,5962.0,8544534.0
1675992230,468200.0,1.0,0.0,0.0,44776.0,35622.0,5557.0,5370644.0
1675992235,494638.0,0.0,0.0,0.0,47992.0,36253.0,6088.0,7362062.0
1675992240,523257.0,0.0,0.0,0.0,49099.0,37944.0,6097.0,8150608.0
1675992245,518719.0,0.0,0.0,0.0,51157.0,33589.0,6281.0,12714120.0
1675992250,455872.0,0.0,0.0,0.0,47439.0,36936.0,5814.0,7692146.0
1675992255,494001.0,0.0,0.0,0.0,49943.0,38074.0,5963.0,13647975.0
1675992260,542778.0,0.0,0.0,0.0,53350.0,38334.0,6465.0,6457607.0
1675992265,530802.0,0.0,0.0,0.0,53292.0,35607.0,6641.0,8624907.0
1675992270,438300.0,0.0,0.0,0.0,44742.0,34930.0,5620.0,4880836.0
1675992275,525245.0,0.0,0.0,0.0,53764.0,33198.0,6601.0,7164413.0
1675992280,469809.0,0.0,0.0,0.0,43667.0,32535.0,5428.0,9192601.0
1675992285,442840.0,0.0,0.0,0.0,45428.0,34355.0,5678.0,5891632.0
1675992290,526070.0,0.0,0.0,0.0,52466.0,34954.0,6438.0,8481277.0
1675992295,502257.0,0.0,0.0,0.0,52208.0,35254.0,6447.0,5628985.0
1675992300,524883.0,0.0,0.0,0.0,51259.0,36663.0,6291.0,8503482.0
1675992305,606371.0,0.0,0.0,0.0,58126.0,37860.0,6895.0,7635762.0
1675992310,897606.0,0.0,0.0,0.0,77245.0,43724.0,9238.0,146019431.0
1675992315,851563.0,0.0,0.0,0.0,57079.0,43548.0,6957.0,10675145.0
1675992320,832235.0,0.0,0.0,0.0,61594.0,50655.0,7544.0,10224632.0
1675992325,850866.0,0.0,0.0,0.0,63347.0,44300.0,7852.0,6293264.0
1675992330,681453.0,0.0,0.0,0.0,54264.0,39396.0,6814.0,8712624.0
1675992335,582359.0,0.0,0.0,0.0,45124.0,38296.0,5612.0,7725600.0
1675992340,583678.0,0.0,0.0,0.0,53582.0,32597.0,6546.0,7728697.0
1675992345,540101.0,0.0,0.0,0.0,53244.0,33318.0,6538.0,9194459.0
1675992350,497891.0,0.0,0.0,0.0,53237.0,35855.0,6549.0,5548337.0
1675992355,404096.0,0.0,0.0,0.0,41473.0,32569.0,5274.0,7534842.0
1675992360,495707.0,0.0,0.0,0.0,49849.0,30959.0,6154.0,6305958.0
1675992365,465410.0,0.0,0.0,0.0,49283.0,30190.0,6023.0,9480381.0
1675992370,461428.0,0.0,0.0,0.0,50298.0,35879.0,6107.0,10499664.0
1675992375,458832.0,0.0,0.0,0.0,49376.0,32258.0,6109.0,10959148.0
1675992380,529659.0,0.0,0.0,0.0,54616.0,33903.0,6596.0,8550243.0
1675992385,427045.0,0.0,0.0,0.0,44180.0,32893.0,5516.0,5666367.0
1675992390,506729.0,0.0,0.0,0.0,48615.0,34320.0,6116.0,8686235.0
1675992395,463566.0,0.0,0.0,0.0,46279.0,29788.0,5679.0,6559188.0
1675992400,431397.0,0.0,0.0,0.0,43901.0,31690.0,5500.0,7013459.0
1675992405,436651.0,0.0,0.0,0.0,45985.0,32386.0,5721.0,10212220.0
1675992410,404790.0,0.0,0.0,0.0,40221.0,31118.0,5102.0,9489505.0
1675992415,465188.0,0.0,0.0,0.0,48804.0,31583.0,6103.0,14972489.0
1675992420,511745.0,0.0,0.0,0.0,50772.0,33122.0,6316.0,12041833.0
1675992425,500677.0,0.0,0.0,0.0,52845.0,29374.0,6356.0,6243683.0
1675992430,632965.0,0.0,0.0,0.0,63391.0,34965.0,7501.0,9709744.0
1675992435,693301.0,0.0,0.0,0.0,67633.0,38555.0,8078.0,12608237.0
1675992440,623100.0,0.0,0.0,0.0,63524.0,36977.0,7632.0,8036828.0
1675992445,526230.0,0.0,0.0,0.0,54649.0,38302.0,6639.0,8530206.0
1675992450,521092.0,0.0,0.0,0.0,52323.0,34176.0,6562.0,7235546.0
1675992455,462567.0,0.0,0.0,0.0,48919.0,37164.0,6061.0,9167288.0
1675992460,488916.0,0.0,0.0,0.0,51190.0,36079.0,6296.0,6268749.0
1675992465,459514.0,0.0,0.0,0.0,46045.0,34256.0,5609.0,8503869.0
1675992470,452178.0,0.0,0.0,0.0,47592.0,33079.0,5938.0,5567867.0
1675992475,526213.0,0.0,0.0,0.0,51246.0,41209.0,6344.0,9469785.0
1675992480,455847.0,0.0,0.0,0.0,45752.0,37300.0,5734.0,5973883.0
1675992485,522134.0,0.0,0.0,0.0,51474.0,38996.0,6279.0,9447019.0
1675992490,496598.0,0.0,0.0,0.0,51706.0,39388.0,6375.0,8080721.0
1675992495,462111.0,0.0,0.0,0.0,47563.0,37827.0,5805.0,12325154.0
1675992500,500352.0,0.0,0.0,0.0,49624.0,35572.0,6131.0,7463853.0
1675992505,523337.0,0.0,0.0,0.0,48119.0,36930.0,6087.0,8645012.0
1675992510,456896.0,0.0,0.0,0.0,45312.0,39131.0,5712.0,5861598.0
1675992515,510306.0,0.0,0.0,0.0,48834.0,37929.0,6114.0,8006497.0
1675992520,450232.0,0.0,0.0,0.0,49335.0,34609.0,6024.0,5964720.0
1675992525,448606.0,0.0,0.0,0.0,43677.0,34804.0,5458.0,8228352.0
1675992530,504337.0,0.0,0.0,0.0,44437.0,34362.0,5588.0,143335357.0
1675992535,473243.0,0.0,0.0,0.0,46827.0,34896.0,5864.0,7104638.0
1675992540,501547.0,0.0,0.0,0.0,48563.0,34743.0,6138.0,7487015.0
1675992545,500303.0,0.0,0.0,0.0,54145.0,33493.0,6512.0,9031794.0
1675992550,677927.0,0.0,0.0,0.0,69118.0,38231.0,8206.0,8766702.0
1675992555,691042.0,0.0,0.0,0.0,71178.0,36634.0,8428.0,12548452.0
1675992560,581956.0,0.0,0.0,0.0,59170.0,39454.0,7091.0,10690348.0
1675992565,507345.0,0.0,0.0,0.0,55338.0,36658.0,6805.0,10104174.0
1675992570,532843.0,0.0,0.0,0.0,50925.0,35376.0,6329.0,8669279.0
1675992575,517293.0,0.0,0.0,0.0,55418.0,36484.0,6748.0,10421999.0
1675992580,360785.0,0.0,0.0,0.0,37654.0,35961.0,4724.0,9802708.0
1675992585,550712.0,0.0,0.0,0.0,57054.0,36037.0,6956.0,7208661.0
1675992590,480594.0,0.0,0.0,0.0,48127.0,33351.0,5965.0,6949450.0
1675992595,458559.0,1.0,0.0,0.0,47093.0,30991.0,5923.0,7816974.0
1675992600,71079.0,0.0,0.0,0.0,6547.0,7889.0,877.0,963283.0
